,roberta15lg,roberta15lg_rstd,roberta15lg_rzstd,roberta15lg_smalowess_rzstd
0,0.9977611303329468,0.9892546893509853,1.0806130431411682,0.06633154044658306
1,-0.998956561088562,-0.013154339778885915,-0.9452054227004515,0.06616893466497882
2,-0.9993908405303955,-0.01337236040119505,-0.9456460314637141,0.06600643339264158
3,-0.9976803064346313,-0.012513623670612074,-0.9439105675207949,0.06584403690192245
4,0.9970883727073669,0.9889169459027279,1.0799304805401606,0.06568174545658689
5,0.9663032293319702,0.9734619289941604,1.0486966650681988,0.06551955931174765
6,-0.9907512068748474,-0.009035018762012117,-0.936880481144452,0.06535747871384552
7,0.9949219822883606,0.9878293563421394,1.0777325164845,0.06519550390074065
8,0.9979975819587708,0.9893733947872604,1.0808529408853167,0.06503363510189956
9,-0.9847497940063477,-0.006022138937905626,-0.9307916018490064,0.06487187253868229
10,0.9986547231674194,0.9897032983503894,1.081519659470956,0.0647102164247205
11,0.9829227924346924,0.981805422010693,1.0655584467674164,0.06454866696637782
12,-0.9940138459205627,-0.01067295628931893,-0.9401906708896435,0.06438722436328229
13,-0.9926619529724121,-0.00999426760765636,-0.9388190750401296,0.06422588880893569
14,-0.9990965127944946,-0.013224599512784055,-0.9453474141053568,0.06406466049112818
15,0.9834633469581604,0.9820767957443907,1.066106879497862,0.06390353959137864
16,-0.9986419081687927,-0.012996375070517822,-0.9448861839327788,0.06374252628420665
17,0.9843101501464844,0.9825019150116355,1.0669660242548853,0.06358162073666822
18,-0.9961103796958923,-0.011725475829409726,-0.9423177601895333,0.06342082310847626
19,-0.9804192185401917,-0.003848066976078805,-0.9263979112513065,0.06326013355158566
20,-0.9973909258842468,-0.012368346409932571,-0.943616969449749,0.06309955220968701
21,0.9971760511398315,0.9889609629677041,1.0800194368249199,0.06293907921781258
22,-0.8369932174682617,0.06815586182376016,-0.7808815757665025,0.06277871470205008
23,-0.9952321648597717,-0.011284587022231191,-0.9414267459817498,0.06261845877939319
24,0.992657482624054,0.9866925131520806,1.0754350133093877,0.062458311557749155
25,0.9859674572944641,0.9833339303016857,1.068647485504201,0.062298273135838564
26,-0.9990087747573853,-0.013180552524582154,-0.945258397347256,0.062138343603145386
27,0.9953783750534058,0.9880584784811761,1.0781955608573113,0.06197852303992977
28,0.9954816102981567,0.9881103055080549,1.078300300684098,0.06181881151716153
29,0.9985476136207581,0.9896495263138413,1.0814109888769974,0.06165920909647619
30,0.99310702085495,0.9869181941201639,1.0758911032479717,0.06149971583016648
31,-0.9993796348571777,-0.01336673483476709,-0.945634662475587,0.061340331761206235
32,0.995377779006958,0.9880581792489193,1.0781949561239004,0.06118105692317245
33,0.9987900853157043,0.9897712539959101,1.0816569944285968,0.061021891340203006
34,0.9979928731918335,0.9893710308524316,1.0808481634913696,0.06086283502704544
35,0.9880167245864868,0.9843627207238117,1.0707266194445975,0.060703887989190096
36,0.9908638596534729,0.9857920634448988,1.0736152495289735,0.06054505022298744
37,-0.9961191415786743,-0.011729874543584779,-0.942326649770675,0.060386321715514404
