,robertaxml8lang,robertaxml8lang_rstd,robertaxml8lang_rzstd,robertaxml8lang_smalowess_rzstd
0,0.0,0.0,0.4849644956723943,0.01732807471619513
1,-0.7589997053146362,-1.3299603285676924,-1.3233958008503102,0.017195039174704357
2,-0.6682310700416565,-1.1709106172884893,-1.1071343253215904,0.017062117023953015
3,-0.8503863215446472,-1.4900928994987597,-1.5411296514259205,0.01692930856982449
4,0.0,0.0,0.4849644956723943,0.01679661411027016
5,0.6227966547012329,1.0912979777428893,1.9688132182512752,0.016664033934671984
6,0.0,0.0,0.4849644956723943,0.016531568323370938
7,0.0,0.0,0.4849644956723943,0.016399217547272995
8,0.0,0.0,0.4849644956723943,0.016266981867568166
9,-0.43997618556022644,-0.7709500652138856,-0.5633039816556652,0.016134861535676465
10,0.5043115019798279,0.8836818857466092,1.6865155514557435,0.016002856793202312
11,0.6704378128051758,1.1747773912941761,2.0823210077698726,0.01587096787195499
12,0.0,0.0,0.4849644956723943,0.01573919499403373
13,-0.9259652495384216,-1.622526384259766,-1.7212007788330557,0.015607538372083132
14,-0.43442294001579285,-0.761219368064497,-0.5500730558870809,0.015475998209618225
15,0.0,0.0,0.4849644956723943,0.015344574700887703
16,-0.9012470841407776,-1.5792138781498808,-1.6623083331641197,0.015213268030586372
17,-0.5609729886054993,-0.9829672067317775,-0.8515857992916087,0.015082078373474259
18,-0.4635848104953766,-0.8123183745240556,-0.6195528835844526,0.014951005894303376
19,-0.8993030190467834,-1.5758073821617253,-1.6576764866624438,0.01482005074775717
20,0.0,0.0,0.4849644956723943,0.014689213078416367
21,-0.7964894771575928,-1.395651934149433,-1.4127173308216474,0.014558493020758862
22,0.5514097809791565,0.9662100371731681,1.7987299003949544,0.014427890699104362
23,-0.4620855748653412,-0.8096913327779779,-0.6159808687740327,0.014297406227623531
24,-0.5830928683280945,-1.021726856172676,-0.9042876804308339,0.01416703971035022
25,0.0,0.0,0.4849644956723943,0.014036791241090068
26,-0.6939536929130554,-1.2159831881025809,-1.168419948487652,0.013906660903628913
27,0.0,0.0,0.4849644956723943,0.013776648772276901
28,-0.4317623972892761,-0.7565574212232137,-0.5437341603642682,0.013646754911727224
29,0.7373613715171814,1.2920444699376938,2.241770221820132,0.013516979376813251
30,0.0,0.0,0.4849644956723943,0.013387322212212576
31,-0.81435626745224,-1.4269590902976277,-1.4552859826523403,0.013257783452278368
32,0.0,0.0,0.4849644956723943,0.013128363120958216
33,-0.40879589319229126,-0.7163142707700586,-0.4890151481326404,0.01299906123178101
34,0.0,0.0,0.4849644956723943,0.012869877787790023
35,0.0,0.0,0.4849644956723943,0.012740812781587379
36,0.0,0.0,0.4849644956723943,0.012611866195523506
37,-0.7851062417030334,-1.3757056134074068,-1.385596119972875,0.01248303800166218
38,-0.587593138217926,-1.029612472437629,-0.9150098313558258,0.01235432816179455
39,-0.6337926983833313,-1.110565840122791,-1.0250829311672385,0.012225736627191112
40,0.0,0.0,0.4849644956723943,0.012097263338477823
41,0.713334321975708,1.2499429744049075,2.184524399286679,0.011968908225625319
42,0.0,0.0,0.4849644956723943,0.011840671207862254
43,-0.4924331307411194,-0.8628679613078204,-0.6882856598799948,0.01171255219364001
44,0.0,0.0,0.4849644956723943,0.011584551080774514
45,0.0,0.0,0.4849644956723943,0.01145666775672273
46,-0.884158730506897,-1.5492707408147015,-1.6215943512902542,0.011328902098428897
47,0.5341542363166809,0.9359739386763879,1.7576175763136697,0.011201253972142979
48,0.45382288098335266,0.7952129937309445,1.5662235184063233,0.0110737232337154
49,-0.6809916496276855,-1.1932703949012016,-1.1375371374997942,0.010946309728818568
50,0.0,0.0,0.4849644956723943,0.010819013293017824
51,-0.812910795211792,-1.4244262556701823,-1.4518420621988162,0.010691833751494151
52,0.0,0.0,0.4849644956723943,0.010564770919187174
53,-0.5767461061477661,-1.010605716262363,-0.8891661558004391,0.010437824601357002
54,-0.9162291288375854,-1.6054662270612976,-1.6980039132819071,0.010310994593923163
55,0.0,0.0,0.4849644956723943,0.010184280683734387
56,-0.5206096172332764,-0.912240324657366,-0.7554177537545277,0.010057682648856663
57,-0.5739681124687195,-1.0057379655105858,-0.8825474266520574,0.009931200258688063
58,0.0,0.0,0.4849644956723943,0.009804833273349885
59,-0.5014316439628601,-0.8786356427933434,-0.7097251333395858,0.009678581443033681
60,-0.9209427833557129,-1.6137257474112887,-1.7092344653129825,0.009552444507759335
61,-0.6378298997879028,-1.117640042746219,-1.0347017948874377,0.009426422197777493
62,0.0,0.0,0.4849644956723943,0.009300514234042183
63,-0.8148817420005798,-1.427879855217654,-1.45653795587894,0.009174720329113727
64,-0.7259520292282104,-1.2720524033886154,-1.2446578185973904,0.009049040187442585
65,0.0,0.0,0.4849644956723943,0.008923473504931032
66,-0.6183179616928101,-1.0834501696563674,-0.9882134841380313,0.008798019969053968
67,0.43334659934043884,0.7593333457271745,1.5174376038872757,0.008672679259030468
68,0.0,0.0,0.4849644956723943,0.00854745104544382
69,0.0,0.0,0.4849644956723943,0.008422334990175867
70,0.0,0.0,0.4849644956723943,0.008297330747426515
71,-0.41484490036964417,-0.7269136682622693,-0.5034272544039746,0.00817243796393289
72,0.0,0.0,0.4849644956723943,0.008047656280110416
73,-0.7462024092674255,-1.3075362143861582,-1.2929055095991044,0.007922985330514434
74,-0.8385587334632874,-1.4693679600545106,-1.5129497449777487,0.007798424743489718
75,-0.8947443962097168,-1.5678195167070372,-1.6468153064964306,0.0076739741405927415
76,-0.45553645491600037,-0.7982156106417698,-0.6003772151617519,0.007549633136735962
77,0.0,0.0,0.4849644956723943,0.007425401340534704
78,-0.5397120714187622,-0.9457126778968793,-0.8009304456215904,0.007301278354529524
79,0.0,0.0,0.4849644956723943,0.007177263775042418
80,-0.5625405311584473,-0.9857139395620601,-0.8553205592605679,0.007053357192397471
81,-0.671138346195221,-1.176004903783408,-1.1140610773747466,0.006929558191019845
82,0.0,0.0,0.4849644956723943,0.006805866348810522
83,0.483124703168869,0.8465572311378967,1.636036789063774,0.006682281237243133
84,0.0,0.0,0.4849644956723943,0.006558802421475311
85,0.4855874180793762,0.850872533381906,1.641904348477344,0.006435429459772517
86,-0.36971837282180786,-0.647840526356687,-0.3959107162998964,0.00631216190344236
87,0.7399613857269287,1.2966003554386543,2.247964904682825,0.006188999296335006
