,huggingface,huggingface_rstd,huggingface_rzstd,huggingface_smalowess_rzstd
0,0.9996127486228943,0.9511586609446109,1.21276266199376,-0.010838319538045774
1,-0.996466875076294,-0.05624331768533855,-0.9021477207996991,-0.01083952786125429
2,-0.9964122176170349,-0.05621573259707319,-0.902089809468552,-0.010840649755920808
3,-0.9890308976173401,-0.052490452160207215,-0.8942690641832786,-0.01084168500123033
4,0.999037504196167,0.9508683406754189,1.2121531720734757,-0.010842633380684641
5,0.8711066246032715,0.8863028695891939,1.076606301939357,-0.010843494681432402
6,0.9895440340042114,0.946077078572499,1.2020945359152155,-0.010844268693533877
7,0.9892415404319763,0.9459244130076717,1.201774034273371,-0.010844955209503218
8,0.9839523434638977,0.9432550067236021,1.1961699604420384,-0.01084555402507113
9,-0.9125902652740479,-0.013911608232304827,-0.813277762488347,-0.010846064939921771
10,0.9989038705825806,0.9508008970899327,1.2120115829737683,-0.010846487757261597
11,0.9988687634468079,0.9507831788598472,1.2119743858374041,-0.010846822283075763
12,-0.9773843288421631,-0.046612542136447936,-0.8819291510184459,-0.010847068325367594
13,-0.9972400665283203,-0.05663353989360278,-0.9029669419421639,-0.01084722569340285
14,-0.9993752837181091,-0.057711163249033665,-0.9052292730388737,-0.01084729419729226
15,-0.9947842955589294,-0.0553941361622819,-0.9003649738346481,-0.010847273648790453
16,-0.9993494153022766,-0.05769810771107601,-0.9052018646226057,-0.010847163862373275
17,-0.9784553647041321,-0.04715308352253335,-0.8830639478661911,-0.010846964656266838
18,-0.9979662895202637,-0.057000057576727305,-0.9037363984947228,-0.010846675853402933
19,-0.9642537832260132,-0.03998568342943593,-0.8680169167941044,-0.0108462972823078
20,-0.9976838827133179,-0.05685752960704214,-0.9034371794249572,-0.010845828777901825
21,-0.9693365097045898,-0.04255088606492188,-0.8734022285195554,-0.01084527018200784
22,0.9998143315315247,0.9512603978786496,1.2129762455509463,-0.010844621343264298
23,0.9186767935752869,0.9103110713548923,1.1270084217123688,-0.010843882117452078
24,-0.8500680327415466,0.01764275463668634,-0.7470334518063094,-0.010843052367351625
25,-0.8781309723854065,0.0034796618483308676,-0.7767670364388279,-0.010842131962488722
26,-0.9050445556640625,-0.010103361957449895,-0.8052828411384023,-0.010841120779612141
27,0.9995478987693787,0.9511259318540627,1.2126939514939912,-0.010840018703162584
28,0.9058859348297119,0.9038556493087574,1.1134560966223863,-0.010838825625306392
29,0.999734103679657,0.95121990766185,1.2128912415686952,-0.010837541446186845
30,0.9759821891784668,0.9392325473478337,1.1877253263449847,-0.010836166073713826
31,-0.9789355993270874,-0.04739545326752139,-0.8835727718520714,-0.010834699423160999
32,-0.9904338121414185,-0.053198489480274676,-0.8957554971180763,-0.010833141416709052
33,-0.9557387828826904,-0.035688245545670044,-0.8589950008235333,-0.01083149198293798
34,0.9919941425323486,0.9473136245247739,1.2046905044846081,-0.010829751056500761
35,-0.9875295162200928,-0.05173271956662352,-0.89267830243817,-0.010827918578459161
36,-0.9903478622436523,-0.05315511140254441,-0.8956644304446695,-0.010825994496184049
37,-0.9990708827972412,-0.05755753506389603,-0.904906750499977,-0.010823978763691568
38,-0.9967067837715149,-0.05636439727123614,-0.9024019117570242,-0.01082187134156634
39,-0.9847213625907898,-0.05031547173298549,-0.8897029736002926,-0.010819672197468528
40,0.8911677002906799,0.8964274994391233,1.0978616550613323,-0.010817381306611303
41,0.9338870644569397,0.917987547182684,1.1431241915598125,-0.01081499865169556
42,0.9987959861755371,0.9507464488786346,1.2118972759842632,-0.010812524223329515
43,-0.9183599352836609,-0.016823504588901264,-0.8193909129176917,-0.01080995802053309
44,-0.9932756423950195,-0.05463273357876541,-0.8987665074195287,-0.010807300051137506
45,0.9224706888198853,0.9122258133976171,1.1310281754079463,-0.01080455033202179
46,-0.9932511448860168,-0.05462036992415575,-0.8987405515230168,-0.010801708889105918
47,0.9955939650535583,0.9491304199509316,1.2085046319051422,-0.010798775757520007
48,0.9392410516738892,0.9206896524754172,1.1487969127378812,-0.01079575098173511
49,-0.9849616289138794,-0.050436731810191246,-0.8899575434758149,-0.010792634615570654
50,-0.982239842414856,-0.04906307262747635,-0.8870737233825743,-0.010789426722259618
51,-0.597204864025116,0.14526033735389754,-0.4791168143159877,-0.010786127374430536
52,-0.9770587086677551,-0.04644820480035886,-0.8815841459998455,-0.010782736654069291
53,-0.9013429880142212,-0.008235216754117715,-0.8013609114907494,-0.010779254652630096
54,-0.9939407110214233,-0.054968387248192814,-0.8994711689603568,-0.01077568147110143
55,0.9836738109588623,0.943114434076422,1.1958748463194093,-0.010772017219964208
56,-0.6961901187896729,0.09530344168647709,-0.5839948665537303,-0.010768262019046244
57,-0.9897751808166504,-0.05286608465439434,-0.8950576561047988,-0.01076441599737925
58,0.990117609500885,0.9463665565489195,1.2027022575505792,-0.010760479293353602
59,-0.9939945340156555,-0.05499555119007245,-0.8995281961490438,-0.010756452054853784
60,-0.9884796738624573,-0.052212254890547365,-0.8936850249352433,-0.010752334439129301
61,-0.9740830063819885,-0.04494639678884304,-0.878431293986554,-0.010748126612640234
62,0.996392548084259,0.9495334570420759,1.2093507562396122,-0.01074382875113987
63,-0.999089241027832,-0.0575668002843821,-0.9049262016341028,-0.010739441039461482
64,-0.970234751701355,-0.04300422006727633,-0.8743539447249937,-0.010734963671282299
65,0.9995812773704529,0.9511427777094918,1.2127293171924016,-0.010730396849231234
66,-0.9962641596794128,-0.05614100919549068,-0.9019329373348886,-0.010725740784612905
67,0.9966925382614136,0.9496848591677461,1.209668605454076,-0.010720995697101235
68,0.9975712895393372,0.9501283563938053,1.210599670617764,-0.010716161815001948
69,0.5891176462173462,0.743985773915745,0.7778299349342753,-0.010711239375490565
70,0.9909669756889343,0.946795223405824,1.2036021882690593,-0.01070622862445602
71,-0.9943280816078186,-0.05516388941682596,-0.8998816005210167,-0.010701129816615418
72,-0.9556305408477783,-0.03563361684306383,-0.8588803149158308,-0.010695943215207615
73,-0.992550253868103,-0.05426663704202662,-0.8979979350094303,-0.010690669091660117
74,-0.9738056063652039,-0.04480639569747226,-0.8781373797715499,-0.01068530772571889
75,-0.9954879879951477,-0.0557492828929917,-0.9011105585407798,-0.010679859405301733
76,-0.9987695813179016,-0.05740547113676254,-0.9045875119187898,-0.01067432442678376
77,0.9597534537315369,0.9310420623562575,1.1705304606247922,-0.010668703095396302
78,-0.9859504103660583,-0.050935760195397486,-0.8910051891381915,-0.010662995725585512
79,-0.9991577863693237,-0.05760139445178142,-0.90499882762191,-0.01065720264122426
80,-0.993298351764679,-0.05464419477683423,-0.8987905687250545,-0.010651324175491333
81,-0.9955105781555176,-0.055760683927291124,-0.9011344935402397,-0.010645360671070612
82,-0.9932481050491333,-0.0546188357480363,-0.89873733071834,-0.010639312480333953
83,-0.9990725517272949,-0.05755837735666749,-0.9049085187848975,-0.010633179965238904
84,-0.7619532346725464,0.06211343650096181,-0.6536729970923238,-0.010626963497397194
85,0.9940842986106873,0.9483685059753754,1.2069050918884638,-0.010620663457855301
86,0.6174558997154236,0.758287814929507,0.8078552234256473,-0.010614280236849225
87,0.9988083839416504,0.9507527059106512,1.2119104118151012,-0.010607814234032944
88,-0.9957746863365173,-0.0558939767583749,-0.9014143246289124,-0.010601265858714909
89,0.9894240498542786,0.9460165237386079,1.2019674088600365,-0.010594635529824748
90,-0.9700593948364258,-0.04291571916250348,-0.8741681485022731,-0.010587923676108018
91,-0.9882736206054688,-0.05210826181515656,-0.8934667049005915,-0.010581130736371553
92,-0.7754623889923096,0.05529549766236682,-0.6679863793814924,-0.010574257159689586
93,-0.9958971738815308,-0.055955795031423235,-0.9015441041114721,-0.010567303405522702
94,0.9753326773643494,0.9389047450503116,1.1870371477457373,-0.01056026994368555
95,-0.9854289889335632,-0.05067260386808516,-0.890452726406594,-0.010553157254458979
96,0.9808999300003052,0.9417144833264837,1.1929358304754356,-0.010545965828708113
97,0.7736093997955322,0.8370969681731855,0.9733048651673587,-0.010538696167950083
98,0.9906160235404968,0.9466181012687396,1.203230343211487,-0.010531348784369923
99,0.9942646622657776,0.9484595337584626,1.207096192965946,-0.010523924200785156
100,0.9997949004173279,0.9512505911842389,1.2129556576622285,-0.010516422950561566
101,-0.9984531402587891,-0.0572457664109165,-0.9042522324672523,-0.010508845577479014
102,-0.9455248713493347,-0.030533383702441068,-0.8481730339569034,-0.010501192635551672
103,-0.8722841739654541,0.006430484163722703,-0.770572165984942,-0.010493464688803866
104,-0.9285147190093994,-0.021948525202512753,-0.8301502319757088,-0.010485662311006718
105,0.9885510802268982,0.9455759444553642,1.2010424695405377,-0.010477786085502419
106,0.9978075623512268,0.9502476009847365,1.2108500092400838,-0.01046983660539124
107,-0.9888669848442078,-0.052407726977295815,-0.8940953933428702,-0.010461814473483178
108,-0.9785125255584717,-0.0471819320499559,-0.883124511624719,-0.010453720302505829
109,-0.9691097140312195,-0.042436424493657206,-0.873161931229463,-0.01044555471494026
110,0.999619722366333,0.9511621805251202,1.2127700508986068,-0.01043731834281621
111,0.9998446702957153,0.9512757095579594,1.21300839044468,-0.010429011827817946
112,0.9998719692230225,0.9512894870611497,1.2130373145337372,-0.010420635821067677
113,-0.9889984726905823,-0.05247408761493311,-0.8942347089333942,-0.010412190982770386
114,-0.9951617121696472,-0.055584614656170976,-0.9007648588388177,-0.010403677981991682
115,0.9998527765274048,0.9512798006942779,1.2130169792571508,-0.010395097497065579
116,-0.8481649160385132,0.018603239133114687,-0.7450170386196181,-0.010386450216107523
117,-0.929829478263855,-0.02261207141511623,-0.8315432615748833,-0.0103777368373605
118,0.9959469437599182,0.9493085648720957,1.2088786241658325,-0.010368958069158942
119,0.992111325263977,0.9473727655100844,1.204814663347242,-0.010360114630137135
120,0.9975723624229431,0.9501288978677298,1.2106008073723558,-0.01035120724920483
121,0.9996763467788696,0.9511907583155805,1.2128300462798387,-0.010342236665748843
122,-0.9981436729431152,-0.05708958126557978,-0.903924341920561,-0.010333203629606309
123,-0.9738962650299072,-0.04485215024409344,-0.8782334355345541,-0.010324108901259631
124,-0.531008780002594,0.1786688573498377,-0.40897994014658434,-0.010314953251706175
125,0.9982379674911499,0.9504648222741194,1.2113060372904798,-0.01030573746230752
126,-0.9480734467506409,-0.03181962492823214,-0.8508733313366068,-0.010296462324979166
127,-0.9799633622169495,-0.047914155205318186,-0.8846617195979488,-0.010287128642036722
128,0.9870135188102722,0.9447999521577706,1.1994133739044737,-0.010277737226032037
129,-0.9979623556137085,-0.05699807217233743,-0.9037322303945529,-0.010268288899960624
130,0.9799015522003174,0.9412106117578416,1.191878017174766,-0.01025878449711567
131,0.9337419867515564,0.9179143278753363,1.142970477077793,-0.010249224860779213
132,0.9926196932792664,0.9476293339046485,1.2053532955646398,-0.01023961084388055
133,-0.9971338510513306,-0.0565799339750762,-0.9028544032375793,-0.01022994330863259
134,0.9923155307769775,0.9474758260470496,1.2050310256378745,-0.010220223126140545
135,0.5028907060623169,0.700467875585416,0.6864697262305649,-0.010210451175994985
136,-0.996421217918396,-0.05622027496166214,-0.9020993455765163,-0.010200628345842478
137,-0.99718177318573,-0.05660411981037102,-0.9029051782760114,-0.010190755530934717
138,-0.9448617100715637,-0.030198692653323908,-0.8474703933131272,-0.010180833633664543
139,-0.8241415619850159,0.030727592350032328,-0.7195635244841913,-0.010170863563094103
140,-0.9953545331954956,-0.055681929553159475,-0.9009691589001709,-0.010160846234472673
141,0.9989641904830933,0.950831339957244,1.2120754938430385,-0.010150782568752615
142,0.9998655319213867,0.9512862382176026,1.2130304940061865,-0.010140673492103921
143,0.9997459053993225,0.9512258638750196,1.2129037458692045,-0.010130519935423937
144,-0.7623758316040039,0.06190015593847388,-0.6541207520954132,-0.010120322833864541
145,-0.9993608593940735,-0.05770388343293746,-0.9052139900049179,-0.010110083126401536
146,0.9976069927215576,0.9501463754427376,1.2106374992844564,-0.010099801755367606
147,0.9942895174026489,0.9484720779043804,1.2071225277806552,-0.01008947966598107
148,-0.756761908531189,0.06473344833036214,-0.6481726205409731,-0.01007911780588631
149,-0.9995192289352417,-0.05778381100057222,-0.9053817876132688,-0.010068717124710032
150,-0.9997733235359192,-0.05791205007502723,-0.9056510089924183,-0.010058278573634657
151,0.9845550656318665,0.9435591947416384,1.1968085639104784,-0.010047803104995787
152,0.9988864064216614,0.950792083097717,1.2119930791351359,-0.010037291671901833
153,-0.9996846914291382,-0.057867318312485684,-0.905557100432532,-0.010026745228014325
154,-0.9988594055175781,-0.05745080453699798,-0.9046826835393337,-0.010016164727779333
155,-0.9730249643325806,-0.04441241325362115,-0.8773102644999756,-0.010005551126213107
156,-0.9897302389144897,-0.052843402913334274,-0.8950100387180104,-0.009994905378570201
157,0.9977700710296631,0.9502286794792634,1.210810285982405,-0.009984228440020835
158,0.9767321944236755,0.9396110677029514,1.188519980957661,-0.009973521265351483
159,-0.9396410584449768,-0.027563880536653602,-0.8419389454696016,-0.009962784808692395
160,0.9162331223487854,0.9090777742461645,1.1244192736705265,-0.009952020023271871
